"Mean abundance (number of fish), excluding first ages specified in input"
"Time","AtlanticHerring","AtlanticMackerel","BlackSeaBass","Scup","SpinyDogfish","StripedBass","Goosefish","Haddock","WinterFlounder","Squids","Flounders","SkateRays","Hakes","Benthopelagics","MiscellaneousDemersals","ShallowDemersal","WhitePerch","AtlanticTomcod"
49.0,0.0,1.35424389E10,0.0,0.0,1.5807681E7,5.580569E8,0.0,0.0,0.0,2.63788262E9,0.0,0.0,0.0,3.08698887E12,1.03729446E9,1.3190551E9,0.0,0.0
50.0,0.0,1.18904617E10,0.0,0.0,1.5635929E7,5.477792E8,0.0,0.0,0.0,2.62129382E9,0.0,0.0,0.0,2.22869324E12,1.09683341E9,7.5049024E8,0.0,0.0
51.0,0.0,1.00164188E10,0.0,0.0,1.5403566E7,6.0781312E8,0.0,0.0,0.0,2.30925312E9,0.0,0.0,0.0,1.44212663E12,1.09557581E9,1.82879565E9,0.0,0.0
52.0,0.0,1.31192535E10,0.0,0.0,1.5774157E7,5.7275744E8,0.0,0.0,0.0,3.4868009E9,0.0,0.0,0.0,2.03573861E12,1.02354662E9,1.04473261E9,0.0,0.0
53.0,0.0,1.5615531E10,0.0,0.0,1.7002898E7,6.2857344E8,0.0,0.0,0.0,4.05772288E9,0.0,0.0,0.0,3.2441206E12,1.02173882E9,6.4075878E8,0.0,0.0
54.0,0.0,1.75322665E10,0.0,0.0,1.8004692E7,6.5534637E8,0.0,0.0,0.0,3.48272333E9,0.0,0.0,0.0,2.25445177E12,1.1048375E9,3.40708352E9,0.0,0.0
55.0,0.0,1.69740585E10,0.0,0.0,1.8607872E7,6.5306906E8,0.0,0.0,0.0,2.81823232E9,0.0,0.0,0.0,2.90490837E12,1.04601773E9,1.02051622E9,0.0,0.0
56.0,0.0,1.19060398E10,0.0,0.0,1.8244754E7,6.3294496E8,0.0,0.0,0.0,2.55432397E9,0.0,0.0,0.0,2.19238813E12,9.870496E8,8.679127E8,0.0,0.0
57.0,0.0,7.6687718E9,0.0,0.0,1.9197934E7,5.4512582E8,0.0,0.0,0.0,2.2210327E9,0.0,0.0,0.0,1.79984885E12,9.0015603E8,4.42414528E8,0.0,0.0
58.0,0.0,8.9672847E9,0.0,0.0,1.7547208E7,5.9995904E8,0.0,0.0,0.0,2.20853248E9,0.0,0.0,0.0,2.62070206E12,7.6165094E8,9.953129E8,0.0,0.0
59.0,0.0,1.7394602E10,0.0,0.0,1.7917454E7,5.9424717E8,0.0,0.0,0.0,2.51530138E9,0.0,0.0,0.0,2.86246673E12,7.9775981E8,2.80449382E9,0.0,0.0
60.0,0.0,1.78666353E10,0.0,0.0,1.7783504E7,5.9269197E8,0.0,0.0,0.0,1.94316966E9,0.0,0.0,0.0,2.8757244E12,9.7566522E8,5.0324086E9,0.0,0.0
